timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779889647.926023,10.0.0.83,10.0.0.51,"[28, 29, 23, 24, 18]",11.2776,44.6932,0.0,0.9553,1,0.1343|0.9207|0.0000
1779889647.930925,10.0.0.83,10.0.0.51,"[29, 23, 24, 18]",13.6848,36.3411,0.0,1.2484,1,0.3348|0.9670|0.2759
1779889647.9378371,10.0.0.83,10.0.0.51,"[23, 24, 18]",13.6848,26.3432,0.0,1.3194,1,0.5028|0.9682|0.0000
1779889647.9422429,10.0.0.83,10.0.0.51,"[24, 18]",15.0,13.8407,0.0,0.824,1,1.0000|0.3643|0.0000
1779889647.9517808,10.0.0.51,10.0.0.83,"[18, 17, 23, 29, 28, 27, 26, 25]",14.9998,82.765,0.0,1.8065,0,0.0449|0.6112|0.9551
1779889647.9580932,10.0.0.51,10.0.0.83,"[17, 23, 29, 28, 27, 26, 25]",14.9998,68.1587,0.0,1.3955,1,0.0545|0.6112|0.9455
1779889647.964481,10.0.0.51,10.0.0.83,"[23, 29, 28, 27, 26, 25]",14.9998,57.0238,0.0,1.1957,1,1.0000|0.6076|0.0000
1779889647.9693737,10.0.0.51,10.0.0.83,"[29, 28, 27, 26, 25]",14.9998,44.2594,0.0,0.9573,1,1.0000|0.1490|0.0000
1779889647.9773688,10.0.0.51,10.0.0.83,"[28, 27, 26, 25]",14.9998,34.2212,0.0,1.0285,1,1.0000|0.1735|0.0000
1779889647.983318,10.0.0.51,10.0.0.83,"[27, 26, 25]",14.9998,26.0979,0.0,1.5922,1,1.0000|0.1982|0.0000
1779889647.9893546,10.0.0.51,10.0.0.83,"[26, 25]",14.9998,14.7081,0.0,0.8199,1,1.0000|0.6546|0.0000
1779889648.9144504,10.0.0.62,10.0.0.55,"[19, 20, 14, 15, 16, 17, 18]",9.4364,103.2539,0.0,1.5824,0,0.0891|0.9759|0.9109
1779889648.9189906,10.0.0.62,10.0.0.55,"[20, 14, 15, 16, 17, 18]",9.4364,91.3439,0.0,2.7912,1,0.5520|0.3091|0.4480
1779889648.924862,10.0.0.62,10.0.0.55,"[14, 15, 16, 17, 18]",9.4364,70.4917,0.0,2.9643,1,0.8553|0.0530|0.1447
1779889648.9297729,10.0.0.62,10.0.0.55,"[15, 16, 17, 18]",9.499,58.3594,0.0,0.8261,1,0.7546|0.2556|0.2454
1779889648.9381237,10.0.0.62,10.0.0.55,"[16, 17, 18]",10.0355,43.5825,0.0,0.7834,1,0.8271|0.2131|0.0000
1779889648.9414873,10.0.0.62,10.0.0.55,"[17, 18]",10.0355,27.6366,0.0,0.5593,1,0.5493|0.4498|0.4507
1779889648.9485815,10.0.0.55,10.0.0.62,"[18, 24, 23, 22, 21, 20, 19]",10.1497,120.4698,0.0,2.2178,0,0.0102|0.9936|0.9898
1779889648.9524515,10.0.0.55,10.0.0.62,"[24, 23, 22, 21, 20, 19]",10.1497,104.098,0.0,1.1318,1,0.8344|0.2201|0.1656
1779889648.9558887,10.0.0.55,10.0.0.62,"[23, 29, 28, 27, 26, 19]",14.9985,80.0668,0.0,0.8574,1,0.0646|0.0153|0.9354
1779889648.9594605,10.0.0.55,10.0.0.62,"[29, 28, 27, 26, 19]",14.9985,64.0505,0.0,2.3239,1,1.0000|0.1019|0.0147
1779889648.9626846,10.0.0.55,10.0.0.62,"[28, 27, 26, 19]",14.9986,44.0463,0.0,0.8018,1,0.9996|0.0289|0.0000
1779889648.9669924,10.0.0.55,10.0.0.62,"[27, 26, 19]",14.9986,31.1837,0.0,0.6111,1,0.9998|0.3208|0.0000
1779889648.9694173,10.0.0.55,10.0.0.62,"[26, 19]",15.0,10.8743,0.0,0.4077,1,1.0000|0.4947|0.0000
1779889650.9194121,10.0.0.9,10.0.0.44,"[1, 7, 13]",12.9394,35.4325,0.0,0.8576,0,1.0000|0.0142|0.0000
1779889650.925401,10.0.0.9,10.0.0.44,"[7, 13]",12.9394,22.6293,0.0,0.649,1,1.0000|0.2375|0.0000
1779889650.9341745,10.0.0.44,10.0.0.9,"[13, 7, 1]",10.7652,34.9599,0.0,1.8258,0,1.0000|0.0514|0.0000
1779889650.939946,10.0.0.44,10.0.0.9,"[7, 1]",10.777,20.7241,0.0,0.911,1,1.0000|0.3300|0.0049
1779889652.9252298,10.0.0.10,10.0.0.31,"[1, 8, 9, 10, 11, 12]",9.5114,157.8075,0.0,1.0695,0,0.4115|0.8584|0.5885
1779889653.0456195,10.0.0.10,10.0.0.31,"[8, 9, 10, 11, 12]",9.5114,130.0316,0.0,1.1027,1,0.9833|0.0544|0.0167
1779889653.0554266,10.0.0.10,10.0.0.31,"[9, 10, 11, 12]",9.5114,95.2371,0.0,1.2617,1,0.6804|0.3931|0.0000
1779889653.0601237,10.0.0.10,10.0.0.31,"[10, 11, 12]",10.484,67.3806,0.0,0.7377,1,1.0000|0.3490|0.0000
1779889653.0641139,10.0.0.10,10.0.0.31,"[11, 12]",10.8,33.713,0.0,0.5975,1,0.6112|0.4395|0.3699
1779889653.0741584,10.0.0.31,10.0.0.10,"[12, 5, 4, 3, 2, 1]",14.9981,158.5722,0.0,1.8563,0,0.0484|0.0301|0.9516
1779889653.083902,10.0.0.31,10.0.0.10,"[5, 4, 3, 2, 1]",14.9981,119.4992,0.0,4.4158,1,1.0000|0.8355|0.0000
1779889653.0900893,10.0.0.31,10.0.0.10,"[4, 3, 2, 1]",14.9982,87.927,0.0,1.0016,1,1.0000|0.7956|0.0000
1779889653.0985124,10.0.0.31,10.0.0.10,"[3, 2, 1]",14.9982,62.1209,0.0,0.8016,1,1.0000|0.0227|0.7182
1779889653.1008952,10.0.0.31,10.0.0.10,"[2, 1]",15.0,28.494,0.0,0.5469,1,1.0000|0.7049|0.0000
1779889654.9318602,10.0.0.35,10.0.0.87,"[12, 11, 10, 9, 8, 14, 20, 19, 25]",7.4425,161.0706,0.0,1.7407,0,0.0216|0.0076|0.9784
1779889654.937202,10.0.0.35,10.0.0.87,"[11, 10, 9, 8, 14, 20, 19, 25]",7.4486,133.9381,0.0,1.3204,1,0.0259|0.0091|0.9741
1779889654.9409013,10.0.0.35,10.0.0.87,"[10, 9, 8, 14, 20, 19, 25]",7.4486,115.3788,0.0,1.0059,1,0.0300|0.0106|0.9700
1779889654.9437993,10.0.0.35,10.0.0.87,"[9, 8, 14, 20, 19, 25]",7.4486,94.6514,0.0,0.9103,1,0.0365|0.0129|0.9635
1779889654.9467928,10.0.0.35,10.0.0.87,"[8, 14, 20, 19, 25]",7.4486,75.4753,0.0,0.7687,1,0.0716|0.9490|0.5607
1779889654.9521344,10.0.0.35,10.0.0.87,"[14, 20, 26, 25]",15.0,67.5756,0.0,0.6306,1,0.1246|0.8265|0.8754
1779889654.9541,10.0.0.35,10.0.0.87,"[20, 26, 25]",15.0,45.0776,0.0,0.3836,1,0.8006|0.8685|0.0000
1779889654.9559698,10.0.0.35,10.0.0.87,"[26, 25]",15.0,21.6192,0.0,0.2198,1,1.0000|0.5906|0.0000
1779889654.9618747,10.0.0.87,10.0.0.35,"[25, 19, 20, 14, 8, 9, 10, 11, 12]",5.3392,159.4059,0.0,1.8153,0,0.9460|0.0032|0.9746
1779889654.9668434,10.0.0.87,10.0.0.35,"[19, 20, 14, 8, 9, 10, 11, 12]",5.3392,138.231,0.0,1.56,1,0.9460|0.0037|0.9708
1779889654.9704702,10.0.0.87,10.0.0.35,"[20, 14, 8, 9, 10, 11, 12]",5.3392,123.1733,0.0,1.5831,1,1.0000|0.0201|0.0000
1779889654.9892542,10.0.0.87,10.0.0.35,"[14, 8, 9, 10, 11, 12]",9.6018,104.2345,0.0,1.8194,1,1.0000|0.0173|0.0000
1779889654.9925494,10.0.0.87,10.0.0.35,"[8, 9, 10, 11, 12]",9.6018,85.0233,0.0,0.3462,1,0.9929|0.0071|0.4865
1779889654.9954271,10.0.0.87,10.0.0.35,"[9, 10, 11, 12]",9.6142,62.0696,0.0,0.2494,1,0.7101|0.5308|0.0000
1779889654.9975038,10.0.0.87,10.0.0.35,"[10, 11, 12]",10.5241,44.1892,0.0,0.1886,1,1.0000|0.3201|0.0000
1779889654.999591,10.0.0.87,10.0.0.35,"[11, 12]",10.8086,22.7829,0.0,0.2191,1,0.5913|0.4225|0.3912
1779889657.9350557,10.0.0.52,10.0.0.13,"[18, 12, 6]",14.9437,30.6965,0.0,0.5755,0,1.0000|0.0285|0.0000
1779889657.941424,10.0.0.52,10.0.0.13,"[12, 6]",14.9437,11.8749,0.0,0.5198,1,1.0000|0.4480|0.0000
1779889657.9491947,10.0.0.13,10.0.0.52,"[6, 12, 18]",15.0,31.1638,0.0,0.6111,0,1.0000|0.7054|0.0000
1779889657.9545407,10.0.0.13,10.0.0.52,"[12, 18]",15.0,17.9745,0.0,0.6151,1,1.0000|0.2939|0.4992
1779889657.96086,10.0.0.13,10.0.0.52,"[12, 18]",15.0,17.9745,0.0,0.8059,0,1.0000|0.2939|0.4992
1779889657.962781,10.0.0.13,10.0.0.52,"[12, 18]",15.0,17.9745,0.0,0.5686,0,1.0000|0.2939|0.4992
1779889660.944961,10.0.0.37,10.0.0.95,"[12, 18, 24, 30]",14.9147,57.2283,0.0,0.7985,0,1.0000|0.0201|0.5153
1779889660.9485593,10.0.0.37,10.0.0.95,"[18, 24, 30]",14.9147,39.2962,0.0,0.5832,1,1.0000|0.0836|0.0000
1779889660.9504547,10.0.0.37,10.0.0.95,"[24, 30]",15.0,20.5446,0.0,0.433,1,1.0000|0.3915|0.0342
1779889660.9590032,10.0.0.95,10.0.0.37,"[30, 24, 18, 12]",14.4832,52.2668,0.0,1.6606,0,1.0000|0.0144|0.6557
1779889660.9655683,10.0.0.95,10.0.0.37,"[24, 18, 12]",14.4832,33.172,0.0,2.7814,1,1.0000|0.0190|0.6247
1779889660.971203,10.0.0.95,10.0.0.37,"[18, 12]",14.5922,15.9966,0.0,2.3115,1,0.9613|0.3873|0.3164
1779889662.9531124,10.0.0.86,10.0.0.24,"[25, 19, 13, 7]",5.0503,34.5436,0.0,1.1568,0,0.8582|0.4635|0.1418
1779889662.9608693,10.0.0.86,10.0.0.24,"[19, 13, 7]",5.0503,20.9972,0.0,1.0698,1,0.8986|0.4696|0.1014
1779889663.082544,10.0.0.86,10.0.0.24,"[13, 7]",10.6225,11.8363,0.0,1.3289,1,1.0000|0.4989|0.0000
1779889663.0967042,10.0.0.24,10.0.0.86,"[7, 14, 20, 19, 25]",10.0687,48.7793,0.0,1.0984,0,0.2930|0.1319|0.7477
1779889663.136417,10.0.0.24,10.0.0.86,"[14, 20, 19, 25]",10.923,38.1865,0.0,0.8671,1,0.2365|0.8679|0.1058
1779889663.1434345,10.0.0.24,10.0.0.86,"[20, 19, 25]",12.9417,26.0901,0.0,1.8179,1,1.0000|0.5661|0.0000
1779889663.1477878,10.0.0.24,10.0.0.86,"[19, 25]",12.9417,15.022,0.0,1.1232,1,1.0000|0.6284|0.0000
1779889663.959136,10.0.0.11,10.0.0.46,"[6, 5, 4, 3, 9, 8, 14, 13]",4.8581,66.3543,0.0,1.7343,0,1.0000|0.9507|0.0000
1779889663.9638956,10.0.0.11,10.0.0.46,"[5, 4, 3, 9, 8, 14, 13]",4.8581,57.4118,0.0,2.8591,1,1.0000|0.9507|0.0000
1779889663.9696383,10.0.0.11,10.0.0.46,"[4, 3, 9, 8, 14, 13]",4.8581,45.3264,0.0,1.9355,1,1.0000|0.9507|0.0000
1779889663.9752924,10.0.0.11,10.0.0.46,"[3, 9, 8, 14, 13]",4.8581,36.5825,0.0,1.1322,1,1.0000|0.9759|0.0000
1779889663.978993,10.0.0.11,10.0.0.46,"[9, 8, 14, 13]",4.8581,26.2988,0.0,1.4884,1,0.5713|0.4563|0.4287
1779889663.9851985,10.0.0.11,10.0.0.46,"[8, 14, 13]",4.8581,14.9748,0.0,0.854,1,0.8000|0.5505|0.0000
1779889664.0055487,10.0.0.11,10.0.0.46,"[14, 20, 13]",10.6879,20.6293,0.0,0.8409,1,0.4232|0.0921|0.5768
1779889664.0100358,10.0.0.11,10.0.0.46,"[20, 13]",15.0,10.7239,0.0,0.567,1,1.0000|0.0693|0.0000
1779889664.0193236,10.0.0.46,10.0.0.11,"[13, 14, 8, 9, 3, 4, 5, 6]",9.1373,67.4441,0.0,2.0914,0,1.0000|0.6591|0.3285
1779889664.025096,10.0.0.46,10.0.0.11,"[14, 8, 9, 3, 4, 5, 6]",9.1373,59.4364,0.0,1.7407,1,1.0000|0.6865|0.3013
1779889664.0294335,10.0.0.46,10.0.0.11,"[8, 9, 3, 4, 5, 6]",9.1373,52.0073,0.0,1.2524,1,1.0000|0.7140|0.2741
1779889664.0345793,10.0.0.46,10.0.0.11,"[9, 3, 4, 5, 6]",9.1373,40.859,0.0,0.9694,1,1.0000|0.8608|0.0000
1779889664.0388718,10.0.0.46,10.0.0.11,"[3, 4, 5, 6]",9.1373,30.4197,0.0,0.788,1,1.0000|0.4021|0.0000
1779889664.04236,10.0.0.46,10.0.0.11,"[4, 5, 6]",9.1373,21.8314,0.0,0.5572,1,0.9987|0.1163|0.0000
1779889664.0489326,10.0.0.46,10.0.0.11,"[5, 6]",9.1373,9.5128,0.0,0.5412,1,0.6430|0.6177|0.1376
1779889665.4403698,10.0.0.64,10.0.0.16,"[19, 13, 14, 8, 9, 3, 4, 5, 6]",5.0791,74.5774,0.0,1.6947,1,1.0000|0.9507|0.0000
1779889665.5621502,10.0.0.64,10.0.0.16,"[13, 14, 8, 9, 3, 4, 5, 6]",9.1373,67.4441,0.0,0.3557,1,1.0000|0.6591|0.3285
1779889665.5652525,10.0.0.64,10.0.0.16,"[14, 8, 9, 3, 4, 5, 6]",9.1373,59.4364,0.0,0.4249,1,1.0000|0.6865|0.3013
1779889665.5694427,10.0.0.64,10.0.0.16,"[8, 9, 3, 4, 5, 6]",9.1373,52.0073,0.0,0.6976,1,1.0000|0.7140|0.2741
1779889665.5716403,10.0.0.64,10.0.0.16,"[9, 3, 4, 5, 6]",9.1373,40.859,0.0,0.3378,1,1.0000|0.8608|0.0000
1779889665.5740516,10.0.0.64,10.0.0.16,"[3, 4, 5, 6]",9.1373,30.4197,0.0,0.4303,1,1.0000|0.4021|0.0000
1779889665.5769172,10.0.0.64,10.0.0.16,"[4, 5, 6]",9.1373,21.8314,0.0,0.2346,1,0.9987|0.1163|0.0000
1779889665.5824125,10.0.0.64,10.0.0.16,"[5, 6]",9.1373,9.5128,0.0,0.5496,1,0.6430|0.6177|0.1376
1779889665.5885413,10.0.0.16,10.0.0.64,"[6, 5, 4, 3, 9, 8, 14, 13, 19]",4.8581,73.3895,0.0,1.5767,1,1.0000|0.9507|0.0000
1779889665.5891814,10.0.0.16,10.0.0.64,"[6, 5, 4, 3, 9, 8, 14, 13, 19]",4.8581,73.3895,0.0,0.1798,0,1.0000|0.9507|0.0000
1779889665.602403,10.0.0.16,10.0.0.64,"[5, 4, 3, 9, 8, 14, 13, 19]",4.8581,64.4471,0.0,1.5681,1,1.0000|0.9507|0.0000
1779889665.605105,10.0.0.16,10.0.0.64,"[5, 4, 3, 9, 8, 14, 13, 19]",4.8581,64.4471,0.0,0.5369,0,1.0000|0.9507|0.0000
1779889665.6107788,10.0.0.16,10.0.0.64,"[4, 3, 9, 8, 14, 13, 19]",4.8581,52.3617,0.0,1.7006,1,1.0000|0.9507|0.0000
1779889665.614193,10.0.0.16,10.0.0.64,"[4, 3, 9, 8, 14, 13, 19]",4.8581,52.3617,0.0,0.7064,0,1.0000|0.9507|0.0000
1779889665.617005,10.0.0.16,10.0.0.64,"[3, 9, 8, 14, 13, 19]",4.8581,43.6178,0.0,1.1897,1,1.0000|0.9759|0.0000
1779889665.6216068,10.0.0.16,10.0.0.64,"[3, 9, 8, 14, 13, 19]",4.8581,43.6178,0.0,0.4859,0,1.0000|0.9759|0.0000
1779889665.6251473,10.0.0.16,10.0.0.64,"[9, 8, 14, 13, 19]",4.8581,33.3341,0.0,0.9315,1,0.5163|0.4087|0.4837
1779889665.627051,10.0.0.16,10.0.0.64,"[9, 8, 14, 13, 19]",4.8581,33.3341,0.0,0.2606,0,0.5163|0.4087|0.4837
1779889665.6317184,10.0.0.16,10.0.0.64,"[8, 14, 13, 19]",4.8581,22.0101,0.0,0.8557,1,0.5810|0.3905|0.4190
1779889665.6331267,10.0.0.16,10.0.0.64,"[8, 14, 13, 19]",4.8581,22.0101,0.0,0.493,0,0.5810|0.3905|0.4190
1779889665.656835,10.0.0.16,10.0.0.64,"[14, 20, 19]",10.6879,19.1245,0.0,0.6499,1,0.3462|0.8380|0.0651
1779889665.6577115,10.0.0.16,10.0.0.64,"[14, 20, 19]",10.6879,19.1245,0.0,0.3066,0,0.3462|0.8380|0.0651
1779889665.6618087,10.0.0.16,10.0.0.64,"[20, 19]",14.9998,9.2192,0.0,0.5794,1,1.0000|0.0390|0.3181
1779889665.663834,10.0.0.16,10.0.0.64,"[20, 19]",14.9998,9.2192,0.0,0.2618,0,1.0000|0.0390|0.3181
1779889665.9647174,10.0.0.12,10.0.0.49,"[6, 5, 4, 3, 9, 8, 14, 13]",4.8581,66.3543,0.0,0.555,0,1.0000|0.9507|0.0000
1779889665.9720433,10.0.0.12,10.0.0.49,"[5, 4, 3, 9, 8, 14, 13]",4.8581,57.4118,0.0,0.9449,1,1.0000|0.9507|0.0000
1779889665.9821591,10.0.0.12,10.0.0.49,"[4, 3, 9, 8, 14, 13]",4.8581,45.3264,0.0,1.1556,1,1.0000|0.9507|0.0000
1779889665.9937441,10.0.0.12,10.0.0.49,"[3, 9, 8, 14, 13]",4.8581,36.5825,0.0,0.5596,1,1.0000|0.9759|0.0000
1779889665.9969697,10.0.0.12,10.0.0.49,"[9, 8, 14, 13]",4.8581,26.2988,0.0,0.4044,1,0.5713|0.4563|0.4287
1779889666.0026002,10.0.0.12,10.0.0.49,"[8, 14, 13]",4.8581,14.9748,0.0,0.3972,1,0.8000|0.5505|0.0000
1779889666.0241833,10.0.0.12,10.0.0.49,"[14, 20, 13]",10.6879,20.6293,0.0,0.4029,1,0.4232|0.0921|0.5768
1779889666.0314445,10.0.0.12,10.0.0.49,"[20, 13]",15.0,10.7239,0.0,1.1611,1,1.0000|0.0693|0.0000
1779889666.041863,10.0.0.49,10.0.0.12,"[13, 14, 8, 9, 3, 4, 5, 6]",9.1373,67.4441,0.0,0.8595,0,1.0000|0.6591|0.3285
1779889666.052045,10.0.0.49,10.0.0.12,"[14, 8, 9, 3, 4, 5, 6]",9.1373,59.4364,0.0,0.5319,1,1.0000|0.6865|0.3013
1779889666.0558574,10.0.0.49,10.0.0.12,"[8, 9, 3, 4, 5, 6]",9.1373,52.0073,0.0,0.7975,1,1.0000|0.7140|0.2741
1779889666.0588686,10.0.0.49,10.0.0.12,"[9, 3, 4, 5, 6]",9.1373,40.859,0.0,0.4508,1,1.0000|0.8608|0.0000
1779889666.06653,10.0.0.49,10.0.0.12,"[3, 4, 5, 6]",9.1373,30.4197,0.0,0.493,1,1.0000|0.4021|0.0000
1779889666.0690475,10.0.0.49,10.0.0.12,"[4, 5, 6]",9.1373,21.8314,0.0,0.3321,1,0.9987|0.1163|0.0000
1779889666.074538,10.0.0.49,10.0.0.12,"[5, 6]",9.1373,9.5128,0.0,0.4821,1,0.6430|0.6177|0.1376
1779889666.5838635,10.0.0.82,10.0.0.32,"[13, 7, 8, 9, 10, 11, 12]",9.488,75.7403,0.0,1.9739,1,0.9614|0.9967|0.0000
1779889666.5895572,10.0.0.82,10.0.0.32,"[7, 8, 9, 10, 11, 12]",9.488,66.1361,0.0,1.5075,1,1.0000|0.0184|0.0878
1779889666.596108,10.0.0.82,10.0.0.32,"[8, 9, 10, 11, 12]",9.488,57.133,0.0,1.8098,1,1.0000|0.0193|0.0800
1779889666.6023712,10.0.0.82,10.0.0.32,"[9, 3, 10, 11, 12]",10.4252,50.3132,0.0,1.0393,1,0.5390|0.0112|0.5905
1779889666.609972,10.0.0.82,10.0.0.32,"[3, 10, 11, 12]",10.4252,35.7615,0.0,0.7873,1,0.3729|0.9850|0.0000
1779889666.6142788,10.0.0.82,10.0.0.32,"[10, 11, 12]",10.4252,29.243,0.0,0.9875,1,0.8875|0.2829|0.4166
1779889666.6197166,10.0.0.82,10.0.0.32,"[11, 12]",10.7673,16.8213,0.0,0.9263,1,0.5774|0.4332|0.3846
1779889666.6290894,10.0.0.32,10.0.0.82,"[12, 11, 10, 9, 8, 14, 13, 19, 25]",5.2862,93.7894,0.0,2.0945,1,1.0000|0.3218|0.0000
1779889666.635853,10.0.0.32,10.0.0.82,"[11, 10, 9, 8, 14, 13, 19, 25]",5.2862,78.1557,0.0,2.5723,1,1.0000|0.3218|0.0000
1779889666.640302,10.0.0.32,10.0.0.82,"[10, 9, 8, 14, 13, 19, 25]",5.2862,63.3418,0.0,1.3096,1,1.0000|0.3218|0.0000
1779889666.647209,10.0.0.32,10.0.0.82,"[9, 8, 14, 13, 19, 25]",5.2862,50.8054,0.0,2.1789,1,1.0000|0.3218|0.0000
1779889666.6517835,10.0.0.32,10.0.0.82,"[8, 14, 13, 19, 25]",5.2961,38.0257,0.0,1.2546,1,1.0000|0.3218|0.0000
1779889666.671292,10.0.0.32,10.0.0.82,"[14, 20, 19, 25]",9.5857,33.4926,0.0,0.411,1,0.3609|0.9055|0.0000
1779889666.6786532,10.0.0.32,10.0.0.82,"[20, 19, 25]",12.9412,23.7667,0.0,0.4244,1,1.0000|0.7556|0.0000
1779889666.6839879,10.0.0.32,10.0.0.82,"[19, 25]",12.9412,14.2626,0.0,0.3943,1,1.0000|0.7336|0.0000
1779889667.7480447,10.0.0.2,10.0.0.72,"[1, 8, 15, 22, 23, 24]",10.0461,57.6411,0.0,1.1845,1,1.0000|0.8758|0.0000
1779889667.8704214,10.0.0.2,10.0.0.72,"[8, 15, 22, 23, 24]",10.3207,50.6155,0.0,1.0469,1,1.0000|0.0143|0.0000
1779889667.8739119,10.0.0.2,10.0.0.72,"[15, 22, 23, 24]",10.3207,42.3916,0.0,0.8969,1,1.0000|0.0537|0.0000
1779889667.875675,10.0.0.2,10.0.0.72,"[22, 23, 24]",10.4462,30.7882,0.0,0.5233,1,0.5912|0.4956|0.0000
1779889667.8787491,10.0.0.2,10.0.0.72,"[23, 24]",12.8792,15.8951,0.0,0.4425,1,0.7888|0.4905|0.0000
1779889667.883006,10.0.0.72,10.0.0.2,"[24, 23, 22, 15, 8, 1]",10.0189,59.7243,0.0,1.0955,1,1.0000|0.0188|0.8757
1779889667.8861978,10.0.0.72,10.0.0.2,"[23, 16, 15, 8, 1]",14.9975,48.532,0.0,0.988,1,0.2837|0.7987|0.0000
1779889667.8898811,10.0.0.72,10.0.0.2,"[16, 15, 8, 1]",14.9975,32.2123,0.0,2.1751,1,1.0000|0.0454|0.4814
1779889667.8927202,10.0.0.72,10.0.0.2,"[15, 8, 1]",14.9975,15.2494,0.0,0.4892,1,1.0000|0.1499|0.0617
1779889667.8955417,10.0.0.72,10.0.0.2,"[8, 1]",14.9975,7.2072,0.0,0.4351,1,1.0000|0.2970|0.2205
1779889667.974512,10.0.0.13,10.0.0.28,"[6, 5, 4, 3, 2, 8, 7]",12.7579,68.0754,0.0,1.6267,0,1.0000|0.0071|0.2757
1779889667.9801245,10.0.0.13,10.0.0.28,"[5, 4, 3, 2, 8, 7]",12.7612,58.2871,0.0,2.5265,1,1.0000|0.0082|0.2756
1779889667.9863472,10.0.0.13,10.0.0.28,"[4, 3, 2, 8, 7]",12.7612,44.1274,0.0,1.0779,1,1.0000|0.0108|0.2755
1779889667.9901838,10.0.0.13,10.0.0.28,"[3, 2, 8, 7]",15.0,33.1416,0.0,0.8574,1,1.0000|0.0123|0.2120
1779889667.9927447,10.0.0.13,10.0.0.28,"[2, 8, 7]",15.0,21.5147,0.0,0.5405,1,1.0000|0.1788|0.0000
1779889667.9957342,10.0.0.13,10.0.0.28,"[8, 7]",15.0,9.1848,0.0,0.7212,1,1.0000|0.2013|0.0000
1779889668.001919,10.0.0.28,10.0.0.13,"[7, 8, 2, 3, 4, 5, 6]",9.0912,67.5879,0.0,1.4689,0,1.0000|0.3759|0.0000
1779889668.0057976,10.0.0.28,10.0.0.13,"[8, 2, 3, 4, 5, 6]",9.0912,58.5849,0.0,0.3915,1,0.4819|0.9942|0.0058
1779889668.008569,10.0.0.28,10.0.0.13,"[2, 3, 4, 5, 6]",9.0912,46.0732,0.0,0.8824,1,0.9994|0.5217|0.0000
1779889668.0151112,10.0.0.28,10.0.0.13,"[3, 4, 5, 6]",9.0912,31.9712,0.0,0.953,1,0.9980|0.5545|0.0020
1779889668.0190976,10.0.0.28,10.0.0.13,"[4, 5, 6]",9.0923,23.4605,0.0,0.5047,1,0.9989|0.2575|0.0011
1779889668.0242825,10.0.0.28,10.0.0.13,"[5, 6]",9.0965,11.0997,0.0,0.5047,1,0.6381|0.6374|0.1407
1779889668.9777882,10.0.0.14,10.0.0.47,"[6, 5, 4, 3, 2, 8, 14, 13]",5.2961,74.7408,0.0,0.3026,0,0.4765|1.0000|0.0000
1779889668.9794617,10.0.0.14,10.0.0.47,"[5, 4, 3, 2, 8, 14, 13]",5.2961,64.9525,0.0,0.2277,1,0.4778|1.0000|0.0000
1779889668.983092,10.0.0.14,10.0.0.47,"[4, 3, 2, 8, 14, 13]",5.2961,50.7928,0.0,0.4196,1,0.4793|1.0000|0.0000
1779889668.9875197,10.0.0.14,10.0.0.47,"[3, 9, 15, 14, 13]",5.9409,46.3565,0.0,0.3471,1,0.4549|0.4978|0.5060
1779889668.9916368,10.0.0.14,10.0.0.47,"[9, 8, 14, 13]",5.2862,28.6299,0.0,0.2499,1,0.5237|0.4763|0.0210
1779889668.9955368,10.0.0.14,10.0.0.47,"[8, 14, 13]",5.2961,15.8502,0.0,0.3173,1,0.7666|0.4688|0.2356
1779889669.0148015,10.0.0.14,10.0.0.47,"[14, 20, 13]",9.5857,19.9842,0.0,0.3192,1,0.5290|0.0000|0.5412
1779889669.017925,10.0.0.14,10.0.0.47,"[20, 13]",12.7808,10.2582,0.0,0.3328,1,1.0000|0.1531|0.0214
1779889669.0246003,10.0.0.47,10.0.0.14,"[13, 14, 8, 2, 3, 4, 5, 6]",9.0912,76.8471,0.0,0.2766,0,0.4819|0.9924|0.0076
1779889669.0269222,10.0.0.47,10.0.0.14,"[14, 8, 2, 3, 4, 5, 6]",9.0912,66.1186,0.0,0.3262,1,0.4819|0.9934|0.0066
1779889669.0289779,10.0.0.47,10.0.0.14,"[8, 2, 3, 4, 5, 6]",9.0912,58.5849,0.0,0.2215,1,0.4819|0.9942|0.0058
1779889669.030394,10.0.0.47,10.0.0.14,"[2, 3, 4, 5, 6]",9.0912,46.0732,0.0,0.1788,1,0.9994|0.5217|0.0000
1779889669.0321393,10.0.0.47,10.0.0.14,"[3, 4, 5, 6]",9.0912,31.9712,0.0,0.2108,1,0.9980|0.5545|0.0020
1779889669.0368204,10.0.0.47,10.0.0.14,"[4, 5, 6]",9.0923,23.4605,0.0,0.3309,1,0.9989|0.2575|0.0011
1779889669.0400548,10.0.0.47,10.0.0.14,"[5, 6]",9.0965,11.0997,0.0,0.3085,1,0.6381|0.6374|0.1407
1779889671.4578648,10.0.0.10,10.0.0.31,"[8, 9, 10, 11, 12]",9.4565,58.3024,0.0,0.5167,1,1.0000|0.0000|0.0335
1779889671.4628394,10.0.0.10,10.0.0.31,"[9, 10, 11, 12]",9.5639,44.9287,0.0,1.4608,1,0.6471|0.0000|0.4921
1779889671.4742355,10.0.0.10,10.0.0.31,"[10, 11, 12]",10.4841,31.539,0.0,1.2264,1,0.8999|0.1392|0.4052
