timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779886899.6101246,10.0.0.1,10.0.0.50,"[1, 7, 13]",15.0,9.4477,0.0,0.0188,0,
1779886899.611204,10.0.0.1,10.0.0.50,"[7, 13]",15.0,5.2715,0.0,0.0155,1,
1779886899.6159809,10.0.0.50,10.0.0.1,"[13, 7, 1]",15.0,9.4592,0.0,0.0529,0,
1779886899.6179395,10.0.0.50,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0181,1,
1779886899.6221297,10.0.0.1,10.0.0.51,"[1, 8, 15, 16, 17, 18]",14.9998,32.7574,0.0,0.0308,0,
1779886899.6235852,10.0.0.1,10.0.0.51,"[8, 15, 16, 17, 18]",14.9998,29.5062,0.0,0.0391,1,
1779886899.6249177,10.0.0.1,10.0.0.51,"[15, 16, 17, 18]",14.9998,25.3669,0.0,0.0253,1,
1779886899.626718,10.0.0.1,10.0.0.51,"[16, 17, 18]",15.0,18.1611,0.0,0.0215,1,
1779886899.6296165,10.0.0.1,10.0.0.51,"[17, 18]",15.0,8.839,0.0,0.0887,1,
1779886899.6332264,10.0.0.51,10.0.0.1,"[18, 17, 16, 15, 8, 1]",14.9998,33.2786,0.0,0.0324,0,
1779886899.6351495,10.0.0.51,10.0.0.1,"[17, 16, 15, 8, 1]",14.9998,24.2837,0.0,0.0193,1,
1779886899.6361525,10.0.0.51,10.0.0.1,"[16, 15, 8, 1]",14.9998,15.1175,0.0,0.0122,1,
1779886899.63756,10.0.0.51,10.0.0.1,"[15, 8, 1]",15.0,7.7387,0.0,0.0131,1,
1779886899.6399498,10.0.0.51,10.0.0.1,"[8, 1]",15.0,3.4338,0.0,0.0358,1,
1779886899.6464155,10.0.0.1,10.0.0.52,"[1, 8, 15, 16, 17, 18]",14.9998,32.7574,0.0,0.047,0,
1779886899.6479917,10.0.0.1,10.0.0.52,"[8, 15, 16, 17, 18]",14.9998,29.5062,0.0,0.0207,1,
1779886899.6490905,10.0.0.1,10.0.0.52,"[15, 16, 17, 18]",14.9998,25.3669,0.0,0.0167,1,
1779886899.6508083,10.0.0.1,10.0.0.52,"[16, 17, 18]",15.0,18.1611,0.0,0.0174,1,
1779886899.652699,10.0.0.1,10.0.0.52,"[17, 18]",15.0,8.839,0.0,0.0238,1,
1779886899.6560183,10.0.0.52,10.0.0.1,"[18, 17, 16, 15, 8, 1]",14.9998,33.2786,0.0,0.0315,0,
1779886899.6581695,10.0.0.52,10.0.0.1,"[17, 16, 15, 8, 1]",14.9998,24.2837,0.0,0.0288,1,
1779886899.659638,10.0.0.52,10.0.0.1,"[16, 15, 8, 1]",14.9998,15.1175,0.0,0.0196,1,
1779886899.6616898,10.0.0.52,10.0.0.1,"[15, 8, 1]",15.0,7.7387,0.0,0.015,1,
1779886899.6631267,10.0.0.52,10.0.0.1,"[8, 1]",15.0,3.4338,0.0,0.011,1,
1779886899.6677144,10.0.0.1,10.0.0.53,"[1, 8, 15, 16, 17, 18]",14.9998,32.7574,0.0,0.0355,0,
1779886899.6699,10.0.0.1,10.0.0.53,"[8, 15, 16, 17, 18]",14.9998,29.5062,0.0,0.0327,1,
1779886899.6713703,10.0.0.1,10.0.0.53,"[15, 16, 17, 18]",14.9998,25.3669,0.0,0.0219,1,
1779886899.6726437,10.0.0.1,10.0.0.53,"[16, 17, 18]",15.0,18.1611,0.0,0.0131,1,
1779886899.6742997,10.0.0.1,10.0.0.53,"[17, 18]",15.0,8.839,0.0,0.0119,1,
1779886899.6771584,10.0.0.53,10.0.0.1,"[18, 17, 16, 15, 8, 1]",14.9998,33.2786,0.0,0.0315,0,
1779886899.6789935,10.0.0.53,10.0.0.1,"[17, 16, 15, 8, 1]",14.9998,24.2837,0.0,0.0288,1,
1779886899.680802,10.0.0.53,10.0.0.1,"[16, 15, 8, 1]",14.9998,15.1175,0.0,0.0186,1,
1779886899.6841042,10.0.0.53,10.0.0.1,"[15, 8, 1]",15.0,7.7387,0.0,0.0274,1,
